UserID,CourseCategory,decisionTime,linksOpened,clickPosition,QuizScores,scrollDepth,DeviceType,CourseCompletion
4676,Science,32.10991053,6,7,50.43192782,24.72014649,0,0
5625,Science,48.62406162,11,0,56.40517162,63.19427891,1,0
2241,Programming,11.92902919,19,5,95.53959898,4.279911881,0,0
168,Arts,94.46008655,10,2,58.84557988,41.27091621,0,0
3006,Science,63.03772465,2,4,92.09053098,58.96528238,0,0
6902,Health,15.46297928,13,6,79.19211587,13.40207796,1,0
3011,Science,38.22003105,1,6,68.75235673,74.0363398,0,0
4298,Science,6.800497883,9,1,56.89031913,2.966705386,1,0
8325,Health,3.618996043,19,3,80.15517787,88.61633027,0,0
7173,Arts,5.446040154,5,2,88.21922685,56.31023894,0,0
5495,Science,76.08614974,18,2,67.51015201,81.07932416,0,0
4167,Health,40.94875388,9,4,84.01851095,0.977765996,1,1
2318,Science,50.63374837,8,1,79.48936054,45.97062787,1,0
4613,Programming,87.21023205,11,4,69.51516271,84.16784766,1,1
3676,Health,93.84489349,17,10,61.79174898,13.63621048,0,0
4346,Programming,71.22306142,3,10,63.60451758,58.48519081,0,0
3635,Business,37.86766594,12,9,93.20043586,92.57102409,1,1
4607,Health,68.1279773,6,10,67.35540427,69.46891463,1,1
8004,Health,33.34884868,14,5,70.41934591,17.91402638,0,1
2829,Health,33.95829753,4,5,92.21945894,8.688261893,1,0
824,Arts,21.74240321,17,2,71.47585252,70.06510847,1,1
3726,Programming,13.65752797,14,6,94.35750178,19.7215204,1,0
4423,Science,79.90177782,7,5,55.60579051,45.9721844,0,0
3754,Programming,83.6129006,5,9,65.7791393,64.87849035,0,0
5504,Health,30.14046849,6,10,93.79114376,10.38971151,1,1
4015,Science,67.05723803,13,5,55.57535521,29.37782064,1,0
4088,Health,28.03506358,6,1,65.80050094,64.27059312,0,0
161,Arts,52.33080452,4,6,74.34848944,51.62866997,0,0
2884,Programming,45.31476339,12,4,65.82012913,92.42032532,0,1
7821,Health,40.4642672,5,5,51.31474566,11.68364633,0,0
6835,Business,60.04459263,18,6,91.50634066,36.52474519,0,1
8841,Science,99.00222764,13,8,63.00471336,77.69854614,0,0
4680,Programming,88.19410913,15,7,90.90424192,17.28163011,0,1
3960,Health,33.07363455,11,2,82.41150576,44.68220598,1,0
8597,Business,25.79964104,12,4,72.10535338,19.91253525,1,1
3719,Health,10.09771312,20,3,57.15514326,2.253326597,0,0
3982,Health,83.37203318,17,5,69.21829488,57.63644351,1,0
3871,Business,71.52700882,18,9,56.01151131,59.50535381,0,0
5369,Science,43.1890033,1,0,70.71254279,4.008266196,0,0
7587,Programming,3.477485055,0,0,69.44196166,90.07981744,1,0
2026,Health,68.1761868,5,9,58.45805008,42.3656646,0,0
3524,Business,96.81813248,16,0,94.47849256,96.92403878,0,1
2397,Business,82.64759324,4,3,99.80309386,11.7777118,0,0
3894,Business,5.863562495,7,8,78.07541766,76.72598575,0,1
4905,Arts,55.23921025,19,3,82.61255274,82.73518701,1,1
4082,Health,33.52239638,15,1,57.11614762,54.81682615,0,0
3856,Health,83.28159446,1,0,83.94090837,98.12148952,1,0
5491,Arts,65.84744494,13,2,63.94201402,13.72175671,1,0
6097,Science,86.36490121,4,4,63.30193116,44.34599527,0,0
2259,Business,19.69814849,20,1,74.01665399,38.94848922,1,0
2565,Programming,2.817216714,17,3,80.15088303,3.501241073,0,0
6594,Arts,9.57214846,14,4,75.12449976,48.42844969,0,0
7577,Programming,99.14878444,15,5,81.05554893,96.34867823,0,1
3426,Programming,10.01555203,5,6,81.81987349,28.54488786,0,0
2664,Programming,89.11187121,15,6,70.18188112,78.14926593,0,1
6598,Science,57.25262574,3,7,56.06862008,57.93507862,0,0
580,Science,13.69061921,2,2,67.47077734,5.779490888,0,0
4763,Health,19.37480233,16,0,70.83246032,34.89521645,0,0
2509,Business,3.37356929,0,10,88.65233078,61.33656805,0,0
5525,Programming,83.75896198,12,2,57.10214867,36.49759215,1,0
2691,Science,80.79563396,18,8,61.15291535,77.70577859,0,1
1536,Programming,7.711843187,0,5,89.87419837,97.80949083,1,0
5258,Arts,98.61122245,19,9,72.77451041,13.27956875,0,1
3937,Arts,65.92195288,3,5,98.47719487,50.62363306,0,0
7337,Business,63.43023869,0,3,88.63297326,22.29018733,0,0
6919,Programming,39.73640869,20,1,72.40562231,22.38901553,1,0
2810,Health,31.8881293,4,2,58.36560379,42.84901357,0,0
8963,Science,48.21363713,6,5,52.55863762,2.849304023,1,1
4808,Programming,15.04105404,2,3,92.93303374,69.25090721,1,0
7234,Health,5.009567962,6,3,66.8137881,71.35456313,1,0
5983,Programming,7.16945478,6,1,76.48750358,37.95933745,0,0
5473,Health,41.69303728,2,10,66.01996275,57.02624926,0,0
3994,Programming,7.106349329,18,1,61.7079332,49.88972866,1,0
4889,Health,79.50637149,9,0,94.9213327,95.55309302,0,1
4595,Business,6.166320722,8,4,56.72330501,13.30104428,1,0
6247,Business,75.71356957,15,5,59.9410602,92.78884483,1,1
4423,Science,79.90177782,7,5,55.60579051,45.9721844,0,0
8128,Business,98.96526381,19,5,61.47777989,37.09937434,0,0
4080,Programming,89.80681311,1,10,81.59894932,34.76254422,0,0
293,Programming,38.96991673,19,2,55.35563067,59.54909328,0,0
8474,Programming,81.11533784,7,6,75.41770523,9.4785414,0,1
7835,Arts,56.9749358,10,8,89.58122586,39.84006821,1,1
7202,Programming,92.49953238,2,9,85.40457702,86.72786758,1,1
859,Programming,64.57875406,11,4,98.71909843,27.07747615,1,1
4542,Health,21.40846987,20,6,57.19999222,71.8299463,0,1
84,Health,6.000239612,5,10,56.6537065,82.46659005,0,0
846,Health,46.17626646,11,4,84.33173779,20.52777866,1,1
8733,Arts,13.93177272,3,10,67.78707414,45.94386404,1,0
5427,Arts,56.20846351,15,0,69.55123694,90.86815408,1,0
2107,Arts,8.89912324,12,1,77.87134731,98.10016764,0,0
3997,Programming,9.511399793,17,4,55.84939197,60.35526953,0,0
2463,Arts,20.69276456,10,9,65.5331357,0.666754515,1,0
4814,Health,28.29290379,13,0,82.01712157,96.89846672,0,1
42,Programming,15.59793783,6,4,66.02125513,43.80100612,0,0
4195,Business,98.15633333,9,1,84.21270076,77.48009327,0,1
2503,Science,58.4168142,20,3,89.87926762,69.56776757,0,1
6293,Arts,58.53111759,16,3,98.68006451,76.85484171,1,1
2425,Health,34.96843613,4,0,67.63733709,34.14062042,1,0
4212,Programming,28.95030872,16,3,56.34908117,27.9438277,0,0
4975,Business,2.476116151,3,0,75.71890616,57.4322972,1,0
4277,Health,86.31561014,12,6,73.92586506,16.91334044,1,1
2472,Science,38.26236624,3,10,92.3152088,4.251800496,0,0
2775,Science,27.70980973,20,3,59.3606734,58.62059353,0,0
555,Health,43.03268811,8,2,83.39338794,95.21076658,0,1
3509,Health,95.48024921,11,5,93.95160493,36.97053775,1,1
4561,Science,48.04751923,4,8,50.29354555,84.10217737,1,0
2129,Science,50.01053862,2,8,66.98682387,82.44283641,0,0
5306,Science,27.9363316,13,3,58.98071523,74.15092599,0,0
1253,Business,31.61754304,1,5,90.28050488,59.28510281,0,0
216,Arts,29.3396445,15,6,58.0740403,25.97888955,0,0
705,Programming,39.31795118,13,1,62.12735291,84.81442473,1,0
8438,Health,56.79425593,10,10,92.53903576,95.14300454,0,0
1508,Business,1.914917252,0,10,90.79620843,72.45921999,0,0
2984,Programming,23.68254478,20,8,73.1273048,41.30020401,0,1
3530,Arts,17.40915252,11,1,94.93471517,97.39763961,1,0
6103,Business,32.39030317,17,4,83.99763785,85.5076786,1,1
3888,Arts,75.74289458,15,8,73.15894659,4.788392066,0,1
6420,Health,92.11859332,6,8,60.32134196,92.4326963,0,1
203,Programming,8.791069844,13,4,83.91284412,77.64737717,0,1
5039,Science,51.39121617,18,3,72.41069877,37.03932613,0,0
6694,Arts,80.07616575,13,2,97.21919877,42.02652871,0,0
7375,Science,60.36437426,4,3,78.62572021,57.53617024,0,0
179,Health,5.17784639,11,6,50.15180096,67.4961069,1,0
1388,Programming,17.88250855,10,3,63.340745,68.26023619,0,0
8610,Arts,26.0307841,8,2,71.38451659,44.61322583,1,1
4820,Business,96.04125307,8,7,51.53246642,44.17242089,0,0
5291,Arts,78.00136646,5,4,55.59714701,64.9306883,1,0
1428,Arts,42.4179408,7,1,92.14639469,35.62662685,0,0
2635,Programming,62.89594185,11,5,99.65136911,66.57850469,1,1
7429,Arts,26.10142782,5,9,79.36080461,82.35366941,1,1
826,Health,90.93531724,17,3,77.35636902,42.86509426,0,0
3532,Arts,10.52840262,0,7,76.8405147,70.58822039,0,0
2753,Programming,10.09318339,6,6,91.81488867,5.737701135,0,0
3843,Health,92.48370272,15,5,92.99052059,15.25678313,1,1
7672,Arts,80.01890946,20,8,53.25501287,9.081039805,1,0
8805,Arts,83.66243326,14,2,76.70374232,49.92358302,1,1
3854,Business,15.78907013,6,3,89.25998195,8.615435273,1,0
5604,Health,18.64920602,2,10,80.75406002,87.489161,1,0
1295,Arts,52.49789292,14,4,50.46690782,97.81747639,1,1
8235,Science,29.18088396,19,7,95.37828154,13.17410261,0,1
2597,Business,18.86195839,14,2,80.8209048,30.53396055,1,0
5910,Programming,48.91508428,9,8,57.56358887,40.79451116,0,0
4850,Programming,85.6367789,5,2,80.47933107,77.97259255,1,0
2932,Health,70.6001383,18,4,81.10005375,23.60046853,0,1
2367,Arts,59.72244356,0,2,70.15080005,49.29217795,0,0
6364,Business,38.11037501,1,0,73.73632742,48.12870375,0,0
5591,Business,61.71505134,9,1,74.93842015,55.25006459,1,0
7967,Science,82.11255747,18,6,67.86646297,32.7355169,1,0
2591,Business,94.80024621,17,3,89.56504185,26.96838237,1,0
1154,Programming,13.46812346,18,10,87.80023158,49.64330652,0,0
5166,Business,79.52973815,14,0,99.30261946,19.87529719,1,0
6230,Science,37.17520696,8,0,70.1890252,86.59633825,1,1
3107,Science,43.6117689,12,1,64.92352554,2.09853719,1,0
4430,Programming,95.04554592,1,2,51.68205028,97.62799189,0,0
2649,Health,75.37603858,3,6,51.96117656,48.99818202,0,0
2909,Programming,56.13825707,9,10,78.99948617,16.22227875,0,1
2516,Programming,38.92704193,8,5,84.10650667,22.15524133,1,1
4661,Science,92.03353226,4,3,91.13240884,95.39651323,0,0
767,Business,48.0605477,4,5,76.71238105,33.46765462,1,0
8392,Business,27.4535204,11,1,71.6946641,67.89374134,0,1
8459,Arts,47.00747366,9,7,70.96537807,95.38231444,0,0
1971,Programming,51.63528646,5,10,57.10594265,16.04256935,0,0
5514,Arts,64.32205651,0,4,82.86867958,88.43160087,0,1
1507,Programming,15.23961263,1,3,60.09584761,14.71521962,1,0
8384,Programming,91.95365118,16,7,59.96070112,39.58144585,1,0
3694,Programming,4.829810867,5,10,82.62173501,72.66172453,1,0
5986,Health,91.57295968,1,5,52.54947701,23.45890698,1,0
7221,Science,63.44474481,18,4,83.92644259,51.69144095,0,1
431,Business,90.49946366,19,0,77.28003401,56.24603435,0,0
5031,Health,76.50593088,10,4,96.19791891,25.18083222,0,1
919,Health,44.88871176,18,3,97.07801847,98.72966846,0,1
5492,Arts,45.13911379,13,7,55.95635983,10.19491032,1,0
5640,Science,30.48092025,19,4,99.67155728,13.51275922,0,1
5338,Programming,32.81387828,9,6,70.94809623,30.95191148,0,1
8063,Arts,46.32355136,8,1,81.66940787,81.5122608,1,1
4227,Arts,55.00332666,15,9,50.61427978,49.8545933,1,0
376,Arts,83.13473673,2,6,83.11317565,45.42835287,0,0
7385,Science,53.79935743,6,10,94.98630082,50.53731381,0,1
89,Science,19.85093611,19,7,84.34009098,79.61263689,0,1
6772,Arts,24.63415238,12,0,69.8152053,62.40111957,1,0
1396,Arts,45.36792646,16,0,91.84265166,87.16561785,0,1
7651,Programming,28.58420498,3,4,72.87455123,47.06986555,0,0
6342,Health,5.588973674,5,7,90.47198114,11.30892944,0,0
3900,Arts,37.4580162,19,1,64.29193021,56.66650412,1,0
4748,Health,82.47980257,1,4,63.7621655,5.716136649,1,0
8206,Programming,83.16583398,4,8,80.2442767,12.81502953,0,0
1936,Science,23.04227429,11,8,76.0026986,76.98321401,0,1
7224,Science,92.74457169,4,10,53.15345563,92.63998778,1,0
7928,Programming,47.12130116,9,10,58.04606613,65.65207786,1,1
744,Health,68.3777262,10,3,98.58789387,94.7698886,1,1
1175,Science,4.249724383,11,9,54.4727907,47.76377406,0,0
2474,Arts,78.45718506,0,9,86.42087945,95.73221951,0,1
2350,Health,93.97176113,9,6,79.81335673,68.72954473,0,1
7667,Health,34.52001122,9,5,86.39513929,11.99361107,1,1
2198,Health,78.29776285,2,4,89.36951296,77.32524345,0,1
2252,Programming,94.95888072,18,0,53.49085025,35.48005698,1,0
7169,Science,19.10587744,10,4,71.99750107,30.70673712,0,0
5879,Programming,41.32615713,4,2,83.60038497,32.61635782,1,0
6429,Business,20.6416722,8,1,58.15064248,8.716826767,1,0
5280,Science,2.526101442,18,8,65.84244301,63.79781757,0,0
3218,Programming,88.75126208,7,6,88.7431365,54.38850827,1,1
1593,Programming,80.60681536,0,4,52.13154568,23.70529268,0,0
3842,Arts,87.6227288,20,3,65.07662628,72.94326669,1,0
2881,Arts,41.57491964,0,9,93.26751195,38.00944455,1,0
2506,Business,51.23201529,20,4,71.1214933,17.61535651,1,1
2982,Business,79.76260182,16,5,98.3839082,88.25750547,1,1
6847,Health,15.7769278,9,4,71.66666637,9.339381733,1,0
6802,Programming,79.18148891,9,5,86.96506865,88.12654585,0,1
8178,Health,2.201608373,6,4,96.06373586,73.61812166,0,1
8453,Business,33.0699729,19,9,93.90948685,53.65957003,1,1
3712,Programming,51.85161451,14,9,75.5955058,42.19464626,1,1
5583,Programming,83.86377178,14,2,59.38783345,87.14472937,0,0
6077,Arts,48.88436413,14,8,69.07648539,96.7390699,0,1
3132,Programming,26.59983793,20,7,89.18376973,77.27658287,1,1
7876,Health,36.15438187,5,0,60.89719301,78.07611993,0,0
3779,Programming,77.38309927,13,8,64.81969806,42.05842718,1,0
1371,Science,66.25639892,18,9,99.61440965,31.11121381,1,1
6167,Business,36.29906615,14,6,61.39282011,3.198091823,0,0
4461,Arts,88.58355536,19,5,65.69585628,21.84854472,1,0
4551,Programming,57.6425409,5,8,61.27013282,38.61328632,0,0
7730,Arts,8.614153235,14,0,76.76064989,32.91001487,1,0
8692,Arts,56.80805028,20,4,85.26317726,78.34723668,0,0
2766,Health,87.57602421,12,9,59.46781446,60.57130021,0,1
845,Health,62.15496548,4,10,77.12564495,35.60984534,1,0
4034,Health,77.88736736,6,6,61.28172138,34.11004507,0,0
4142,Health,94.53870985,16,10,52.07093089,49.03200378,1,0
6851,Health,22.45901342,12,2,60.56070068,57.17959118,0,0
1524,Programming,96.32417891,7,5,86.91362873,92.68697117,1,1
2598,Programming,76.83656405,13,7,68.95822849,25.83376185,1,0
8382,Health,35.53780546,12,4,88.44342196,8.562043782,1,0
2725,Science,68.3019944,12,9,85.70037791,23.47072224,0,1
4136,Health,71.13934706,20,8,76.74375805,48.4505189,0,1
1895,Programming,50.99777657,0,3,93.85023539,73.12478041,0,0
2933,Programming,23.03776002,4,7,60.58780468,61.57096791,1,0
1239,Programming,98.08417374,17,10,97.87482145,44.79965671,0,1
2764,Arts,47.80654118,4,9,55.3112408,10.07890317,1,0
2758,Health,82.49940957,11,8,52.08553953,63.91616945,0,1
6558,Science,34.68229891,17,2,53.9175221,49.30806503,0,0
3747,Programming,28.21592541,17,1,95.39647234,40.51418859,1,0
2772,Arts,29.64588861,9,9,76.31525661,36.97173886,1,1
7386,Programming,66.28952694,11,8,61.81209444,91.57029224,0,1
3325,Arts,59.42152581,6,10,83.39739305,81.16598756,0,1
61,Business,54.84391419,11,9,92.91805512,95.56358394,1,1
6653,Business,24.91273846,12,4,52.09567952,35.12672049,1,0
5641,Programming,6.493581386,3,3,82.89800919,45.51568535,0,0
2182,Programming,8.745967759,0,10,77.24631604,20.9653817,1,0
4933,Health,84.90891483,16,3,89.2558578,1.477859313,1,0
6652,Programming,60.30001897,1,8,67.66476583,57.02945643,1,0
640,Health,11.23609873,17,8,61.63544041,56.02832456,0,0
6207,Programming,76.6415034,8,3,63.09806389,18.52843244,0,0
1758,Business,39.9781978,17,5,93.92799606,24.33533444,1,1
4736,Science,43.55839305,2,3,75.88071454,34.9953813,0,0
413,Health,67.8378587,3,2,99.80490472,75.30298479,1,0
8104,Business,41.30141231,20,7,86.48662253,90.6654582,1,1
3592,Arts,79.73341743,8,3,59.06931539,12.03444499,1,0
3291,Business,91.23394634,2,2,96.8782892,83.65256962,0,0
2916,Arts,75.97226164,14,10,92.9445821,40.59924644,0,1
8114,Arts,69.91844657,20,10,90.26817482,53.96886871,1,1
1899,Business,75.41629694,4,1,61.29105382,75.97321357,0,0
8435,Programming,68.90137307,3,8,73.80806799,78.57752481,0,0
8198,Programming,19.49328326,9,3,77.5024736,81.71196746,1,0
4724,Health,7.635779825,19,7,85.2677172,4.840662353,1,0
8133,Science,8.532847764,14,0,65.86743731,98.10847343,0,0
7266,Science,65.86801597,7,5,62.59583567,27.41986828,0,0
276,Arts,65.4319671,9,6,58.22187527,43.81081937,1,0
4770,Business,24.72137337,1,5,74.14719527,54.44254282,0,0
6509,Health,85.10224895,1,3,81.27026785,14.11060526,1,0
4554,Health,20.06046163,13,9,64.77040067,69.18344645,0,1
4996,Science,55.78660266,16,2,60.96094285,29.91428593,0,0
547,Health,98.56688919,3,9,92.25609725,64.62235621,1,1
4935,Science,30.41097444,17,5,74.48647146,29.89873396,0,1
7364,Business,61.54162787,16,2,94.97928754,88.29056803,1,1
2566,Arts,31.86598703,7,10,56.21609006,11.89108062,0,0
4186,Programming,75.36368841,7,0,54.39785433,98.9700152,0,0
4491,Business,79.71893153,7,3,70.67698722,87.07392665,0,1
1671,Arts,87.7529425,19,3,61.53502787,58.71119159,1,0
8008,Health,12.64997475,19,10,78.66203311,41.9866554,0,0
3332,Health,79.83371841,18,9,72.03278156,65.24609638,0,1
6417,Programming,24.47602864,20,2,63.21429793,72.93159812,0,0
7303,Programming,52.8831722,20,3,87.11450705,24.27561008,0,0
4013,Arts,99.02898714,10,2,77.34817376,4.851190189,0,0
5889,Health,29.53354071,10,3,52.80909529,91.75486076,0,0
1707,Programming,22.21570716,20,1,57.93327717,73.49347652,0,0
2986,Arts,90.23859418,1,8,85.29738683,77.81539638,0,1
8550,Arts,76.98316284,15,3,83.63055864,23.30401323,0,0
7570,Science,80.78465905,6,5,64.00941779,28.27276752,0,0
2482,Health,52.42542985,19,8,90.65015019,58.15707807,1,1
5207,Science,90.18592155,14,7,70.07055353,55.46672341,1,1
1513,Business,58.96310789,2,1,81.14104359,21.79061326,0,0
4432,Arts,38.37699688,14,2,84.67985943,85.57626779,1,1
6865,Business,41.49176594,8,7,52.57542732,28.22211389,0,0
7652,Arts,39.95136717,19,7,58.19666214,1.826310512,0,0
1828,Business,91.44422313,17,5,65.14048016,16.84045045,1,0
74,Business,67.18612282,16,10,99.8475546,82.07976164,1,1
8560,Science,92.34680341,20,3,73.8413497,25.6845357,0,1
7390,Business,47.3605682,19,8,53.91818649,67.74895754,0,1
1122,Programming,77.36099118,3,2,99.45956764,27.58701678,0,0
73,Health,5.65905859,12,7,90.64670625,40.70869971,1,0
7422,Arts,48.98939438,0,2,83.81741908,49.37041049,0,0
4734,Business,78.21625804,12,6,87.87643875,14.66877128,1,1
4238,Programming,12.84341351,9,1,70.83201429,57.4647294,1,0
7063,Health,97.61344045,20,9,62.28019276,88.07130994,1,1
3620,Programming,82.11404148,1,7,84.58316154,0.817870699,0,0
4350,Arts,22.40705654,12,10,85.87834704,76.81795659,0,1
4509,Business,24.44300543,18,5,77.19361778,56.07679055,0,1
4652,Science,81.97354798,7,6,57.08522604,15.24678474,0,0
7909,Arts,47.5191009,9,8,71.71322433,21.09703911,0,1
5401,Science,13.05344777,19,2,82.41452641,17.24455285,1,0
6206,Business,63.81086084,5,1,65.54543514,68.97333626,0,0
1237,Programming,38.61603527,18,2,75.6951898,91.28875432,0,1
8863,Business,55.25527415,19,3,68.44536718,17.17855205,1,1
113,Health,50.9029379,4,1,65.61843265,50.57524858,1,0
8622,Science,16.56106469,6,2,77.54586538,98.82787663,0,0
2464,Science,93.69890322,13,7,75.93412265,41.43450396,0,1
6388,Business,7.323702602,12,10,86.52497051,33.42269004,1,0
2969,Business,47.46099664,0,10,71.15480944,43.2917485,1,0
1721,Science,49.89085446,2,3,51.00723324,0.621164656,0,0
3194,Business,82.03571541,4,10,57.68729146,7.792210533,0,0
7294,Business,31.8851827,10,7,87.99342219,92.289997,1,1
8250,Arts,22.37077337,12,4,61.89742167,22.33742383,0,0
6857,Programming,10.86645412,6,9,97.81084792,57.26246722,0,0
8959,Arts,93.09517768,14,0,91.45827822,9.945312228,0,0
5266,Science,18.9682652,13,7,92.39208987,88.31178243,0,1
8535,Programming,5.385247669,0,10,97.80730916,18.07586341,1,0
8415,Arts,40.25980796,5,0,77.11277241,56.79122003,0,0
2838,Health,88.72132274,7,1,95.45102433,90.51146347,1,1
3952,Science,2.797638595,11,6,51.0042405,57.87186398,0,0
5932,Arts,71.54521638,15,10,91.81509645,56.09042067,0,1
455,Science,44.60302249,5,0,63.77208947,46.29772029,0,0
413,Health,67.8378587,3,2,99.80490472,75.30298479,1,0
5578,Science,3.800207901,7,4,53.41245186,57.73350193,1,0
2857,Science,67.55118083,19,9,61.55074931,49.03467783,1,0
6298,Business,16.38977692,4,10,86.46881242,19.00578045,1,0
8972,Programming,48.39146651,2,10,82.7475763,67.0122693,1,1
812,Business,44.42849798,5,1,54.60814208,55.70528749,1,0
4324,Arts,6.280676138,3,2,97.80827116,66.87336495,1,0
7035,Business,86.60309751,3,10,71.44598325,29.23202796,0,0
2067,Programming,69.30647136,5,4,90.85796934,99.49581203,1,1
4560,Science,31.37050238,13,9,89.74373133,49.82744804,0,1
1802,Science,43.5306716,16,0,69.48319148,65.80410387,1,0
5446,Programming,16.41193643,20,3,76.40086545,65.59130502,0,0
8880,Health,62.84920653,4,7,75.16880662,92.3753799,1,1
2454,Science,59.94021653,11,3,63.26932529,75.25670453,0,0
4333,Arts,84.21305211,11,5,61.98909643,61.53630505,1,1
5861,Science,10.78776751,2,3,86.57345808,70.8808711,0,0
7480,Programming,37.74005471,8,5,83.78168077,10.16865417,1,1
2378,Programming,12.45184714,1,9,73.04679507,0.183664026,0,0
7242,Programming,61.69215056,20,0,77.81008311,36.04256837,1,0
6832,Science,79.25110978,14,3,97.19741984,16.98200656,0,0
6417,Programming,24.47602864,20,2,63.21429793,72.93159812,0,0
3641,Arts,83.48773623,4,1,63.72250725,4.979845925,1,0
8730,Arts,27.22815774,11,8,89.22344241,29.9278836,0,0
5971,Programming,10.07218231,19,2,77.52958551,40.02168915,1,0
1447,Health,16.9489023,2,3,76.66590451,67.6186271,0,0
7188,Business,95.25378341,2,9,50.26297762,28.18978539,1,0
983,Science,18.9437753,2,4,73.31479631,45.27845933,0,0
5335,Science,95.69834196,6,1,93.31053574,15.05237233,0,0
426,Business,99.74487097,6,8,97.19804177,64.28872357,0,1
501,Science,53.25339872,14,3,96.47448187,54.61375046,0,0
4603,Programming,31.29460442,10,3,65.67333312,18.53289838,1,0
7296,Arts,58.92488996,3,10,79.26820215,68.69416053,1,1
1215,Programming,33.99093231,17,4,97.73345884,37.34549927,1,1
868,Health,97.99369914,19,10,96.08496167,42.15053228,0,1
2257,Health,83.03804721,19,4,98.45016311,90.46260066,0,1
8908,Business,56.11287141,7,3,84.43994439,51.01472682,1,1
2078,Programming,5.191114759,8,2,97.84520884,55.58862724,1,0
1116,Science,8.37653572,9,2,91.74900663,75.7410812,0,0
2324,Science,50.03644705,8,1,91.55084685,12.02640154,1,0
2203,Science,25.42215454,17,2,86.9388853,58.40573668,1,0
6475,Science,64.63754737,20,9,65.80782225,25.82776397,1,0
1068,Health,71.30715339,15,4,62.68179218,78.09047646,1,1
7378,Science,31.46720214,20,5,60.63059703,30.36458394,0,0
6188,Business,26.48371179,12,7,53.5468561,48.47349586,0,0
1486,Programming,16.41941066,12,6,59.20768171,91.94361814,1,0
6536,Health,97.73738795,20,5,70.13271057,94.73243615,1,1
6897,Business,21.85391417,8,9,92.81151418,49.8948931,1,1
2406,Science,6.034542915,17,2,91.96578739,19.75941965,0,0
198,Programming,67.74450793,7,4,82.7791994,94.48937379,1,1
7003,Health,87.75336741,3,10,75.71526034,96.87641794,1,1
8500,Science,20.57899513,14,1,81.75756274,49.05710037,1,0
6667,Programming,74.01145896,2,9,82.41078989,55.71546268,1,0
4519,Science,57.50363043,4,3,85.40724423,84.11912726,1,0
903,Health,25.74593914,1,1,50.5726302,81.01057488,1,0
1305,Arts,65.35915266,1,3,67.16204836,60.97383569,0,0
3734,Programming,47.90703506,11,1,81.80157685,61.05266599,0,1
4701,Arts,62.81806779,13,0,91.61243998,69.29285948,0,1
2521,Science,84.80852681,0,7,63.87582702,98.35498625,1,0
3139,Arts,28.84474202,17,10,74.40810958,47.85587304,0,1
3768,Arts,62.60922029,9,9,58.73407501,50.05440558,1,0
5162,Health,34.91727835,15,7,52.79947743,11.52075386,1,0
1877,Programming,52.15686845,15,5,96.20679391,96.53514244,1,1
1241,Programming,45.766111,8,7,96.63105129,46.61869248,1,1
8840,Programming,39.752166,7,8,86.71048247,31.1409789,0,1
333,Programming,94.69148668,11,4,54.53241145,95.66532413,0,1
8179,Science,49.37574581,0,8,73.23944813,56.23941343,1,0
2899,Science,80.92972304,8,2,53.07667935,94.39664073,0,0
1593,Programming,80.60681536,0,4,52.13154568,23.70529268,0,0
8470,Science,89.83655759,14,7,70.71143882,52.74540477,0,0
1368,Science,58.99936012,16,1,67.58535454,93.23556115,0,0
8704,Programming,17.62001121,18,4,64.39614696,31.68039068,0,1
236,Business,18.39580934,11,2,65.74767247,50.41002969,0,0
7408,Programming,48.71248366,3,1,79.42983847,42.30008693,0,0
8211,Arts,84.49577299,2,2,73.52747621,39.03803029,1,0
5459,Science,3.85693342,19,0,75.28227955,43.25137911,1,0
8518,Business,18.54638358,0,7,51.03623887,65.19984794,0,1
3999,Programming,72.0826148,13,3,97.18692605,39.44794513,1,0
4819,Health,16.40344211,10,6,83.51582902,33.01564548,1,0
6011,Health,19.52735811,6,0,80.53170025,50.1534269,1,0
5596,Science,30.60736665,7,2,72.51538262,94.50814973,1,1
188,Programming,70.74487,20,5,51.52182679,64.89288007,0,1
7046,Health,25.73942629,3,0,89.54071822,94.61188778,1,0
4727,Programming,13.04019753,10,8,80.12128744,23.87439573,0,0
3004,Health,76.50260332,10,4,74.22729412,91.19429813,1,1
1096,Business,61.53799042,5,1,95.53645339,54.08490511,0,0
4122,Business,5.191159644,19,7,57.24258484,28.70083279,0,0
8432,Arts,27.19451244,20,9,59.26467794,43.40703312,1,1
7855,Arts,65.78494312,16,3,65.90739174,8.263079235,1,0
3186,Arts,10.93638201,14,3,72.43191198,7.862313213,0,0
5957,Science,21.04537785,8,8,54.64117839,46.41868399,1,0
8444,Arts,55.08464757,2,9,83.03907701,0.122299139,0,0
6776,Science,53.70747004,7,8,55.55320241,70.06239989,1,1
3320,Business,24.31167028,10,8,92.91715292,97.04670823,1,1
6227,Science,1.717990373,19,8,99.9270585,46.38259332,0,0
8274,Health,47.31361532,5,1,98.04129475,56.33582074,0,0
5532,Arts,14.94762694,5,3,67.17771254,75.19739777,0,0
8508,Business,82.1827544,7,0,59.78660542,48.69644746,0,0
7852,Science,10.89375375,11,10,68.99811234,55.37584703,1,0
4389,Arts,26.11598617,3,9,50.07011839,66.61943799,1,0
1718,Arts,27.97425122,10,10,69.4222655,2.535821108,0,0
4284,Science,42.94562205,0,10,66.43276301,31.93611972,0,0
2563,Business,60.85665864,19,7,73.38206471,42.70324085,1,1
